phase,time_s,frame_count,pwm_1_us,pwm_2_us,pwm_3_us,pwm_4_us,motor_cmd_1_radps,motor_cmd_2_radps,motor_cmd_3_radps,motor_cmd_4_radps,exchange_status
before_arm,0.8932047,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,0.898757,526,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,0.912932,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,0.9255791,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,0.9329717,527,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,0.9466465,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,0.9590693,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,0.9720731,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,0.9775052,528,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,0.99101,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.0036209,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.0112376,529,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,1.0250032,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.037691,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.044676,530,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,1.0580445,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.0709595,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.0777358,531,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,1.0915897,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.1040345,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.1165766,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.1194177,532,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,1.1330492,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.1456204,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.1537506,533,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,1.1671712,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.1802575,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.1911351,534,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,1.2045384,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.2177592,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.2285307,535,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,1.2422261,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.2556879,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.2623318,536,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,1.2756767,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.2888676,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.2952901,537,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,1.308857,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.3214694,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.3345405,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.3481057,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.3615516,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.3693854,538,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,1.3827724,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.3950922,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.4027512,539,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,1.4165761,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.4292281,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.4420299,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.4448955,540,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,1.4578097,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.4702623,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.4776605,541,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,1.4909144,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.5034706,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.5120655,542,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,1.5252383,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.538006,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.5510657,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.5544445,543,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,1.5675907,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.5803341,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.590278,544,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,1.6033276,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.6156991,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.6235971,545,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,1.6367555,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.6495412,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.6624454,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.6653942,546,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,1.6786926,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.6913067,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.698464,547,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,1.7115868,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.7240513,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.732679,548,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,1.7455173,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.7580192,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.7705046,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.7727392,549,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,1.786383,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.798888,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.8069445,550,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,1.8200938,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.833001,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.8405867,551,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,1.8538977,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.8663947,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.8789157,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.8830965,552,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,1.8967122,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.9097506,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.9197494,553,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,1.9331878,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.9457228,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.9528505,554,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,1.9658029,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.9781975,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.9908443,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,2.0035459,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,2.0160737,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,2.0247325,555,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,2.0382892,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,2.0508757,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,2.0577533,556,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,2.0708448,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,2.0833041,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,2.0961286,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,2.1025922,557,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,2.1155281,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,2.1282068,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,2.1359732,558,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,2.149883,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,2.1623828,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,2.16941,559,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,2.1824018,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,2.1955909,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,2.20814,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,2.2123922,560,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,2.2272883,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,2.2404075,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,2.2460771,561,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,2.2599057,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,2.2724727,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,2.2819667,562,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,2.2957476,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,2.3082522,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,2.3211148,563,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,2.3346771,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,2.3476293,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,2.3569058,564,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,2.3705865,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,2.3832753,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,2.3911371,565,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,2.4042483,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,2.4165916,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,2.4262321,566,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,2.4402052,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,2.4535071,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,2.4661905,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,2.4724606,567,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,2.4859354,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,2.4990528,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,2.5117008,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,2.5203587,568,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,2.5338717,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,2.5468621,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,2.5538869,569,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,2.5670232,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,2.5795357,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,2.5880597,570,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,2.6018122,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,2.6143829,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,2.6238148,571,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,2.637854,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,2.6502897,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,2.6570555,572,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,2.6701396,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,2.6827913,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,2.6911296,573,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,2.705448,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,2.7188136,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,2.7242873,574,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,2.7374839,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,2.7499277,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,2.7579252,575,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,2.7709728,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,2.7835243,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,2.7911594,576,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,2.8045043,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,2.8170624,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,2.8295837,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,2.8423846,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,2.8548816,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,2.8679822,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,2.8813378,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,2.8938665,576,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,2.9042446,577,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,2.9182365,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,2.9310297,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,2.9371557,578,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,2.9501894,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,2.9632192,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,2.9759249,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,2.9885521,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,3.0009732,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,3.0114491,579,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,3.0246019,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,3.03735,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,3.0444399,580,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,3.0587711,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,3.071595,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,3.0844569,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,3.0970182,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,3.109848,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,3.1201812,581,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,3.1334177,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,3.1463144,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,3.1541683,582,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,3.1672547,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,3.1799076,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,3.1924005,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,3.2054049,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,3.2180628,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,3.2287594,583,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,3.242143,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,3.2546705,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,3.2617037,584,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,3.2752756,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,3.2877015,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,3.3010917,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,3.3054232,585,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,3.3182106,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,3.3315548,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,3.3418984,586,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,3.3555122,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,3.3697414,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,3.3777903,587,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,3.3911969,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,3.4037226,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,3.4156479,588,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,3.4296348,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,3.4423898,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,3.4527307,589,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,3.4657808,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,3.4783642,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,3.486219,590,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,3.4994251,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,3.5119545,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,3.5245831,591,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,3.5377264,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,3.5502249,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,3.5577887,592,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,3.5708482,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,3.5832741,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,3.5909168,593,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,3.6040279,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,3.6164562,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,3.6298342,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,3.6327393,594,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,3.6458559,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,3.6584968,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,3.6663801,595,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,3.679407,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,3.691971,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,3.7046722,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,3.7177352,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,3.7305589,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,3.7429202,596,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,3.7562189,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,3.7684883,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,3.7786076,597,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,3.791753,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,3.8045699,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,3.8161416,598,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,3.8297882,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
